location_id,connection_count,connectivity_tier,avg_segment_distance,min_segment_distance,max_segment_distance
IND636402AAA,2,low,9.998802941176471,0.0,52.767300000000006
IND636705AAB,3,medium,23.371311290322577,0.0,42.904900000000005
IND637001AAA,1,low,17.132179999999998,0.0,34.447
IND637211AAA,2,low,9.606909356725147,0.0,19.890400000000003
IND637301AAA,1,low,21.7295,21.0327,22.9103
IND637408AAA,1,low,17.132179999999998,0.0,34.447
IND638001AAA,2,low,21.07227692307692,18.6364,22.9103
IND638052AAA,1,low,18.881533333333334,18.6364,19.3321
IND638401AAA,2,low,10.434453608247424,0.0,28.3888
IND638452AAA,2,low,9.88950487804878,0.0,24.9977
IND638501AAB,2,low,13.06640210526316,2.2821,80.4602
IND638657AAA,2,low,8.215909489051095,0.0,19.6893
IND638701AAA,2,low,8.260730701754387,0.0,19.6893
IND639001AAA,1,low,25.204455555555555,15.852,39.0001
IND639104AAB,2,low,25.14838979591837,18.0822,37.1781
IND641001AAA,2,low,9.44735,0.0,19.0108
IND641006AAD,1,low,8.861506666666665,2.4209,15.2609
IND641008AAA,3,medium,7.9251499999999995,0.0,16.3367
IND641011AAA,2,low,9.566072727272726,0.0,27.6028
IND641062AAD,12,high,12.12690998415214,0.0,134.9326
IND641607AAA,4,medium,13.219258741258743,0.0,32.5549
IND641654AAA,2,low,10.227514545454545,0.0,19.2597
IND641664AAA,3,medium,9.120253846153846,0.0,19.2597
IND642001AAA,2,low,9.172718079096045,0.3661999999999999,15.3933
IND642126AAA,2,low,9.372945989304814,0.3661999999999999,22.2025
IND643001AAA,2,low,27.14489736842105,8.323799999999999,60.8449
IND643212AAA,2,low,18.222276923076926,8.323799999999999,134.9326
IND643217AAA,3,medium,22.923596000000003,0.0,60.8449
IND643231AAA,2,low,12.720835922330096,0.0,73.0107
IND670643AAA,2,low,10.50129746835443,2.5442,15.709
IND670645AAB,2,low,10.871255102040816,0.0,35.517900000000004
IND671315AAA,1,low,80.5539,80.5502,80.55760000000001
IND671323AAD,2,low,20.476639999999996,3.4871,25.8732
IND673027AAB,3,medium,10.924222222222221,0.6857000000000001,26.2552
IND673104AAA,4,medium,7.924357471264366,0.0,14.5381
IND673121AAA,2,low,9.693736956521738,3.0167,16.2655
IND673305AAA,3,medium,8.483403174603174,0.0,37.8168
IND673506AAA,2,low,9.196677941176471,1.8601,14.9732
IND673573AAA,1,low,29.75860833333333,27.6335,31.824
IND673592AAA,4,medium,23.305147894736837,0.0,54.991800000000005
IND673632AAA,6,medium,16.604885344827586,2.5442,42.7175
IND673639AAA,2,low,10.68509090909091,0.0,20.9855
IND676306AAA,2,low,9.51704347826087,1.4295,15.1043
IND676509AAA,3,medium,10.037547826086957,1.4295,15.1043
IND678583AAA,1,low,11.155833333333334,9.798,12.6803
IND678683AAA,2,low,16.647066037735847,3.5666,33.1179
IND679303AAA,2,low,10.747920481927709,1.9067,18.2954
IND679322AAA,2,low,11.274439999999998,4.806,20.9855
IND679329AAA,1,low,9.607542857142858,0.0,13.6877
IND679531AAA,2,low,9.348875862068965,1.9067,13.5807
IND679576AAA,1,low,25.219490476190476,0.3095,32.5212
IND680012AAA,2,low,12.145081818181819,7.268800000000001,19.562900000000003
IND68004AAA,3,medium,14.958388356164384,0.0,33.1179
IND680104AAA,2,low,25.678166666666662,0.3095,32.7524
IND680307AAA,3,medium,8.690021276595747,0.5925,13.9737
IND680587AAA,3,medium,11.527414285714288,1.0380999999999998,31.5715
IND680712AAA,2,low,10.279480000000001,2.5101,16.8712
IND683511AAA,17,high,24.322797696335076,0.0,147.6106
IND683511AAB,1,low,31.56474375,20.422400000000003,72.0956
IND683565AAA,2,low,8.182302564102566,0.0,19.1988
IND683572AAA,1,low,7.6475681818181815,1.808,11.9223
IND685514AAA,3,medium,29.263203278688525,10.1269,52.5155
IND686028AAB,5,medium,16.177702586206895,3.2646,47.867
IND686141AAA,1,low,21.8507,21.8507,21.8507
IND686507AAA,2,low,7.3276593750000005,0.0,14.7461
IND686513AAA,2,low,9.791935185185185,0.0,15.1349
IND686540AAA,3,medium,12.906236666666668,8.4601,15.1349
IND686632AAA,2,low,21.5553,21.2599,21.8507
IND688009AAA,2,low,13.44872808988764,3.1234,47.867
IND688524AAA,1,low,18.063866666666666,4.3302,25.4633
IND689101AAA,3,medium,9.366727941176471,0.0,26.9434
IND689503AAB,2,low,26.556033333333332,15.4293,31.1793
IND689645AAA,2,low,12.529456000000001,3.9636,26.5814
IND689650AAA,2,low,9.900386956521741,1.3999,15.231
IND690537AAA,1,low,28.2977,28.2977,28.2977
IND690548AAA,3,medium,9.609188235294118,0.0,15.231
IND690573AAA,1,low,15.21725,0.0,30.4345
IND691001AAB,5,medium,15.528118333333333,0.0,41.4886
IND691305AAA,3,medium,9.43105393258427,0.0,25.3389
IND691506AAA,2,low,8.242085436893202,0.0,12.1084
IND691551AAA,3,medium,13.613501869158881,4.5682,41.4886
IND691574AAA,3,medium,9.071736470588235,2.8193,16.5867
IND695012AAA,5,medium,17.94516885245902,0.0,39.4352
IND695012AAB,1,low,14.072233333333335,12.3607,16.0204
IND695101AAB,3,medium,9.00155,0.0,28.0623
IND695121AAA,3,medium,7.9732363636363655,0.0,13.5166
IND695541AAA,3,medium,9.90050625,2.4611,16.2759
IND695572AAB,3,medium,8.163430303030305,0.0,16.2759
IND695582AAA,2,low,9.739159523809523,5.7319,13.7907
IND695609AAA,2,low,9.83416,0.0,15.3385
IND695614AAA,2,low,10.359377083333333,0.0,16.5867
IND700026AAC,2,low,11.74199223300971,0.0,34.2667
IND700028AAB,2,low,10.419346376811596,2.7137,23.412
IND700053AAA,6,medium,12.564457352941176,0.0,55.1683
IND700065AAA,2,low,11.578637500000001,0.0,22.0947
IND700065AAB,1,low,11.380576666666665,8.1442,21.4265
IND700088AAA,1,low,11.036799090909089,0.0,31.4583
IND700136AAB,2,low,12.44546,5.016100000000001,16.7233
IND700136AAG,1,low,10.899354,0.0,23.4068
IND700144AAA,2,low,26.12805555555555,21.7995,29.7566
IND711303AAA,2,low,15.105766935483869,4.638199999999999,43.8435
IND711409AAA,1,low,9.7895,0.0,19.579
IND712103AAA,2,low,8.830556153846153,0.0,17.754900000000003
IND712124AAA,2,low,8.040912068965518,0.0,19.8197
IND712310AAA,2,low,11.0798125,0.0,23.4068
IND712310AAE,7,medium,11.55719813084112,0.0,51.256800000000005
IND712311AAA,34,hub,29.166936487206826,0.0,428.2195
IND712406AAA,3,medium,21.03772352941176,0.0,39.0841
IND712410AAC,2,low,22.38626206896552,0.0,48.2193
IND712602AAA,3,medium,21.9149,0.0,61.4109
IND712612AAA,2,low,21.3539,4.456899999999999,39.0841
IND713103AAA,2,low,21.38067777777778,0.0,50.29
IND713128AAB,3,medium,21.521790566037737,3.2846,37.018
IND713130AAA,4,medium,17.447869696969697,0.0,69.1573
IND713145AAB,3,medium,25.568423529411767,0.0,36.5048
IND713148AAA,2,low,20.647394594594594,4.2045,36.6554
IND713205AAB,14,high,21.288138461538463,0.0,148.63060000000002
IND713303AAA,2,low,20.129075,12.1983,24.3973
IND713364AAB,2,low,45.96985172413793,9.6537,210.058
IND721102AAA,2,low,68.834016,0.0,125.5526
IND721133AAA,2,low,25.15003333333333,18.3573,29.5002
IND721134AAB,3,medium,17.126905714285712,2.1988000000000003,51.256800000000005
IND721139AAC,3,medium,12.925897260273972,0.0,38.2605
IND721212AAA,1,low,13.47095625,5.6611,31.0936
IND721253AAC,2,low,23.156377192982454,0.0,53.4869
IND721306AAA,7,medium,25.118949659863944,1.8677,83.9098
IND721401AAA,2,low,23.534400000000005,5.1813,40.1246
IND721434AAB,2,low,26.3472375,23.5505,29.5002
IND721501AAC,2,low,29.752170370370372,0.0,53.4869
IND721507AAA,1,low,25.288923076923076,19.203,30.1246
IND721602AAB,2,low,14.676423404255315,0.0,38.2605
IND721636AAB,2,low,16.704008333333334,0.0,35.8748
IND722101AAA,2,low,9.454156756756758,0.0,34.3239
IND722101AAB,1,low,12.854075000000002,0.0,40.7109
IND722101AAC,2,low,9.738272499999999,0.0,20.8963
IND722122AAA,2,low,12.471975609756097,0.0,34.3239
IND722140AAA,3,medium,29.089422580645163,0.0,77.2476
IND722143AAB,2,low,24.931316666666667,5.7852,33.2705
IND722151AAA,2,low,40.299546428571425,0.0,94.4702
IND722154AAA,3,medium,20.476466666666667,0.0,62.7272
IND722202AAA,2,low,8.61,0.0,18.7441
IND723101AAA,2,low,19.07321551724138,0.0,46.6233
IND723130AAA,6,medium,24.20226976744186,0.0,94.4702
IND723131AAA,2,low,26.574313043478256,0.0,35.445
IND723133AAA,3,medium,19.056685714285713,0.0,54.6237
IND723202AAA,2,low,24.58418095238095,0.0,46.871
IND731204AAB,2,low,22.235723076923076,18.6513,26.4066
IND731224AAA,2,low,9.386025641025642,2.0285,15.7652
IND731237AAB,3,medium,9.934119658119656,1.5344,19.5745
IND731301AAA,3,medium,24.844486486486485,0.0,76.851
IND732103AAA,3,medium,23.260677777777776,11.5861,28.2182
IND732103AAB,7,medium,14.99206357142857,0.0,52.522400000000005
IND732123AAC,3,medium,17.73753333333333,1.2089,48.8426
IND732138AAA,4,medium,16.404144444444448,1.6869,50.2432
IND732139AAA,3,medium,21.55175909090909,0.8209,51.2105
IND732202AAA,2,low,8.976097826086956,1.7215,11.9751
IND732204AAB,3,medium,17.6902325,0.8209,51.2105
IND733102AAA,3,medium,12.974607692307691,0.0,50.2432
IND733124AAA,1,low,12.15468,7.8374,28.0738
IND733128AAA,3,medium,10.366469491525423,2.9401,27.5201
IND733129AAA,2,low,10.170717948717948,0.0,25.7132
IND733129AAB,3,medium,9.386546875,0.0,27.5201
IND733134AAA,2,low,8.502374999999999,0.0,12.5001
IND733140AAA,3,medium,10.965234210526315,0.0,33.0799
IND733201AAA,1,low,23.084733333333332,9.4649,34.7016
IND733202AAB,2,low,24.9693,9.4649,34.7016
IND733202AAC,1,low,25.6387,25.6387,25.6387
IND733210AAA,2,low,28.130850000000002,25.6387,30.623
IND734203AAA,1,low,27.9396,27.8364,28.1161
IND734214AAB,1,low,41.025933333333334,39.679,42.9291
IND735224AAA,1,low,19.559858333333334,0.9778,30.8924
IND736101AAA,1,low,22.503983333333334,20.7447,23.5643
IND736135AAA,3,medium,24.500934375,2.0492,52.2714
IND736146AAA,2,low,23.15097,0.9778,52.2714
IND736165AAA,1,low,19.240379999999995,9.3797,28.5475
IND741101AAB,2,low,18.170266666666667,12.5174,25.22
IND741121AAA,1,low,20.7476,20.7476,20.7476
IND741123AAB,3,medium,15.214694557823128,0.0,65.21130000000001
IND741126AAB,3,medium,11.500642735042735,0.0,61.2747
IND741156AAA,3,medium,8.701054601226994,0.0,25.163
IND741165AAB,2,low,24.79743039215686,2.9886,93.6638
IND741201AAC,2,low,68.27284,20.7476,80.5026
IND741316AAA,1,low,17.324566666666666,0.0,26.9313
IND741502AAB,1,low,16.773400000000002,16.773400000000002,16.773400000000002
IND742101AAC,11,high,20.556319141914194,0.0,128.7332
IND742102AAB,9,medium,16.61065270588235,0.0,93.3934
IND742121AAA,3,medium,9.956435294117647,0.0,25.1752
IND742121AAB,4,medium,28.882984285714286,2.5588,93.6638
IND742137AAA,2,low,9.01565652173913,2.4144,14.4142
IND742147AAA,2,low,9.304205263157895,2.1192,15.7652
IND742148AAA,2,low,8.126807608695652,1.0181,12.9657
IND742149AAA,2,low,9.51354081632653,2.6177,16.3672
IND742202AAA,3,medium,24.798746153846153,0.0,53.1144
IND742223AAA,2,low,10.409961855670105,0.0,46.581300000000006
IND742225AAA,3,medium,7.227508235294115,1.0181,16.3672
IND742226AAA,3,medium,11.729661157024793,0.0,46.581300000000006
IND742303AAB,3,medium,11.459351700680273,0.5568,22.9892
IND742401AAA,3,medium,18.832923232323235,0.9018,62.8082
IND743235AAA,2,low,19.596165384615386,6.4909,26.9479
IND743270AAA,2,low,54.80648181818182,17.5227,99.4823
IND743347AAA,2,low,10.256065765765763,0.0,20.9231
IND743395AAA,2,low,30.42044545454545,21.7995,55.1683
IND743513AAA,2,low,9.97371891891892,0.0,18.9108
IND751002AAB,16,high,29.97127590783872,0.0,285.9903
IND751014AAA,1,low,5.9969222222222225,0.0,10.7466
IND751015AAA,4,medium,8.302896875,0.0,15.9932
IND751021AAA,1,low,14.1166,14.1166,14.1166
IND752030AAA,1,low,12.7568,2.3409,23.1727
IND752050AAA,4,medium,10.65789,0.0,20.1405
IND752055AAA,3,medium,10.734045454545454,5.1869,19.4503
IND752056AAA,3,medium,8.817590909090908,4.769,15.9932
IND754022AAA,3,medium,20.545761538461537,0.0,49.8868
IND754103AAA,2,low,33.244871428571436,0.0,58.6791
IND754142AAA,3,medium,18.121744444444445,0.0,38.4465
IND754160AAA,1,low,15.449,0.0,30.898
IND754202AAA,2,low,18.696424999999998,0.0,36.1261
IND754211AAA,2,low,18.526333333333334,0.0,38.4465
IND756019AAA,7,medium,22.346671428571426,0.0,53.7513
IND756029AAA,2,low,26.576666666666668,12.392,40.9101
IND756032AAA,2,low,26.721989393939396,0.4483,43.6119
IND756045AAB,2,low,21.894000000000002,18.4279,24.2013
IND756100AAC,5,medium,36.65426923076923,0.0,233.7124
IND757001AAA,3,medium,16.737204761904763,1.1693,24.5306
IND757024AAA,1,low,43.8951,34.0389,53.7513
IND757025AAA,2,low,13.673140740740742,0.0,27.0047
IND757037AAA,3,medium,39.01307662337661,0.0,138.8085
IND757041AAA,2,low,27.7017125,3.4126,44.8141
IND758001AAA,4,medium,33.197731818181815,0.0,233.7124
IND758034AAA,3,medium,40.15482371134021,0.0,222.5406
IND758035AAA,1,low,23.398008333333333,0.0,40.9521
IND759122AAC,2,low,32.861436,0.0,221.7118
IND760003AAB,3,medium,23.75503921568627,0.0,45.9227
IND761020AAA,1,low,20.2236,20.2236,20.2236
IND761200AAA,3,medium,36.38010999999999,1.8598,73.405
IND762001AAA,2,low,30.95041999999999,0.0,221.7118
IND764001AAC,3,medium,11.582345454545454,0.0,26.261
IND764020AAC,2,low,13.428505882352942,0.0,31.1433
IND764059AAA,2,low,8.445129268292682,1.8872,13.342
IND764071AAB,3,medium,20.28924,1.8872,293.3271
IND764073AAA,1,low,15.626850000000003,6.4585,47.1659
IND767001AAA,4,medium,28.064162500000002,0.6751,209.0055
IND767017AAA,3,medium,20.131427027027026,0.6751,219.4701
IND768004AAD,3,medium,22.603614285714286,6.746899999999999,31.1008
IND768028AAA,2,low,45.3871375,7.3466,209.0055
IND768028AAB,2,low,51.5119,9.1996,207.8558
IND768201AAA,1,low,16.1644,6.6102,25.7186
IND768216AAA,1,low,20.92497,0.0,37.2191
IND770001AAA,3,medium,21.13743,0.0,37.2191
IND770017AAB,1,low,21.80802222222222,15.813,29.8242
IND781001AAA,1,low,15.386810000000002,1.6219,35.4553
IND781003AAA,1,low,21.05603,2.1633,42.8492
IND781005AAA,1,low,19.304175,0.0,45.6527
IND781014AAA,2,low,9.502968421052634,0.0,16.946900000000003
IND781018AAA,1,low,34.0619,33.39,34.7338
IND781018AAB,23,high,35.31727091882247,0.0,428.2195
IND781022AAA,1,low,19.057349999999996,0.8392000000000001,41.729
IND781102AAA,2,low,15.763999999999998,0.0,39.4535
IND781124AAA,2,low,10.00316956521739,0.0,32.493
IND781335AAA,2,low,22.570178571428574,0.0,38.271800000000006
IND781354AAA,2,low,31.064355555555558,19.4503,33.713800000000006
IND783129AAA,2,low,40.51825882352941,24.4197,63.2826
IND783301AAA,3,medium,22.434923076923077,7.21,36.2231
IND783348AAA,2,low,33.052115384615384,16.122700000000002,63.2826
IND783370AAB,1,low,22.11596666666667,7.21,30.5923
IND783370AAC,2,low,22.17597142857143,5.9987,36.2231
IND784001AAA,7,medium,28.47538064516129,3.0573,50.1402
IND784101AAA,2,low,9.5192,1.1621,20.0115
IND784110AAA,3,medium,26.255135000000003,7.378100000000001,57.2834
IND784125AAA,2,low,25.63122380952381,10.369,36.9556
IND784168AAB,5,medium,26.568765116279074,0.0,99.2014
IND784176AAA,2,low,29.111651020408164,2.5077,79.0152
IND785001AAA,6,medium,22.0109685483871,3.0723000000000003,200.6993
IND785112AAC,2,low,12.85735294117647,0.0,29.6068
IND785612AAB,3,medium,26.108707894736845,1.4312,54.746300000000005
IND785621AAA,3,medium,29.25315789473684,19.9467,63.0891
IND785634AAA,2,low,15.708955555555555,0.0,29.2701
IND785675AAA,2,low,23.12568461538461,9.6818,38.3188
IND785682AAA,3,medium,17.520086013986017,0.6568999999999999,46.0816
IND785690AAB,1,low,11.864533750000001,0.6568999999999999,46.0816
IND786001AAB,12,high,14.266441341991342,0.0,71.6154
IND786125AAA,3,medium,8.395475,0.0,15.3983
IND786171AAA,2,low,13.333249090909089,0.0,71.6154
IND786181AAC,4,medium,14.528947391304348,0.0,71.57039999999999
IND786184AAA,3,medium,8.039146938775511,0.0,21.231900000000003
IND786190AAA,4,medium,10.368434177215192,0.0,23.6587
IND786602AAA,1,low,10.022520833333331,0.0,38.645300000000006
IND787001AAA,3,medium,22.555146428571437,2.4399,39.2181
IND787057AAA,2,low,23.847961764705882,2.4399,39.2181
IND787059AAB,2,low,26.696814285714286,12.0315,33.6343
IND788026AAC,7,medium,39.86270611510791,0.0,341.3966
IND788121AAA,2,low,21.13493846153846,0.9694,48.1488
IND788151AAA,3,medium,24.723485365853655,1.6002,55.9384
IND788713AAA,3,medium,23.41435,1.6002,55.9384
IND788806AAA,3,medium,21.536614285714286,17.9017,25.9829
IND790001AAB,1,low,19.237125,6.2639,34.3685
IND790114AAA,2,low,13.68765714285714,1.1621,36.582
IND791102AAA,3,medium,27.516346666666664,12.0315,37.1366
IND791109AAA,1,low,23.44545,19.2283,27.6626
IND791110AAA,1,low,24.49105,23.4504,25.5317
IND791111AAC,2,low,30.28657894736842,0.0,42.8144
IND791125AAB,1,low,27.2079375,20.0758,34.6321
IND792001AAA,3,medium,32.87480322580645,0.0,130.1522
IND792103AAB,3,medium,24.750038461538466,0.0,130.1522
IND792110AAA,2,low,14.219769999999999,0.0,62.2986
IND792120AAB,1,low,16.691914705882354,0.0,38.7625
IND792121AAB,1,low,13.255702898550723,0.0,43.4735
IND792130AAB,1,low,12.125327906976747,0.7476,39.2706
IND793001AAA,2,low,43.06607368421053,27.1368,85.14760000000001
IND793150AAA,2,low,35.449222222222225,3.38,57.6386
IND794101AAA,2,low,27.01896710526316,9.0255,49.9646
IND796009AAA,1,low,59.14212727272727,1.0446,187.8146
IND796081AAA,2,low,24.478584615384616,1.0555,48.1488
IND796321AAB,1,low,59.14212727272727,1.0446,187.8146
IND798601AAA,1,low,20.5539255319149,3.0723000000000003,200.6993
IND799008AAA,1,low,34.2649,30.4991,42.0617
IND799250AAA,2,low,31.789688888888893,20.0047,42.0617
IND801103AAA,1,low,22.86753636363636,21.4213,24.4677
IND802101AAA,3,medium,23.73900975609756,0.8446,52.8017
IND802119AAA,2,low,26.527089130434785,0.2858,50.590300000000006
IND802158AAB,3,medium,26.669102666666664,0.2858,86.5476
IND802212AAA,2,low,21.751226315789474,5.5279,39.0548
IND802213AAB,2,low,20.93059310344828,3.2614,25.234900000000003
IND802301AAA,2,low,37.7335,12.6474,87.2867
IND803101AAA,2,low,17.58267843137255,6.9752,26.4942
IND803108AAB,1,low,20.519115384615386,6.9207,35.229
IND803116AAA,2,low,21.53524,6.9207,35.229
IND803212AAB,2,low,26.156530000000004,1.6425999999999998,34.655300000000004
IND803213AAA,2,low,29.638060000000003,20.3619,34.7154
IND804401AAA,1,low,45.909780000000005,12.6474,87.2867
IND804420AAA,2,low,18.20055384615385,6.9752,26.4942
IND804452AAA,1,low,17.1275,16.6037,18.7021
IND805110AAD,2,low,18.88505185185185,7.901800000000001,26.0763
IND811105AAA,2,low,24.881941666666666,1.6425999999999998,34.7154
IND811201AAB,3,medium,25.125115384615388,7.8143,37.4391
IND811213AAA,3,medium,22.660860000000003,7.8143,39.430800000000005
IND811307AAA,2,low,25.21636,19.6407,34.3372
IND811399AAA,3,medium,20.321596641791043,0.0,38.2975
IND812002AAA,2,low,20.68031857142857,1.395,31.884400000000003
IND813102AAA,2,low,22.071797297297294,11.5792,35.327400000000004
IND813203AAA,2,low,20.14881538461539,1.395,35.327400000000004
IND813213AAA,2,low,36.98785000000001,34.6125,39.430800000000005
IND814101AAB,2,low,24.794206250000002,6.366,62.961400000000005
IND814112AAA,5,medium,27.805188,2.5284,52.1056
IND814133AAA,2,low,33.54013333333334,19.7164,96.4812
IND814133AAB,4,medium,34.819099107142854,5.7043,106.5829
IND815301AAA,4,medium,23.292562500000003,5.7043,32.7494
IND815351AAA,2,low,30.496894827586214,8.4275,61.066
IND815353AAA,4,medium,28.795363157894737,2.5284,47.7232
IND816107AAA,2,low,28.17415740740741,6.366,62.961400000000005
IND816109AAA,3,medium,38.99921705426357,0.0,106.5829
IND821109AAA,2,low,21.66502142857143,3.2614,36.3186
IND821115AAB,9,medium,29.245702446256484,0.4811999999999999,131.6362
IND821307AAA,1,low,15.56203913043478,2.519,29.0205
IND824101AAA,2,low,17.454164102564107,2.519,30.1515
IND825102AAA,2,low,19.25630909090909,1.5536,41.2693
IND825301AAA,2,low,19.649260714285713,1.8824,37.112300000000005
IND825409AAA,2,low,28.786662804878045,0.3272,128.902
IND826001AAC,1,low,7.0254,0.0,10.8103
IND826004AAA,13,high,22.911319391634983,0.0,131.8211
IND827013AAA,3,medium,13.788694148936173,1.5536,32.371
IND828111AAA,2,low,8.333499999999999,0.0,21.3117
IND828205AAA,1,low,7.107975000000001,1.1437,9.483
IND828401AAB,1,low,14.145245454545455,0.014,43.4841
IND829121AAA,2,low,14.76185352112676,0.0,88.5896
IND829122AAA,2,low,20.646734285714288,5.103800000000001,35.783300000000004
IND832109AAB,1,low,24.557841477272724,7.160399999999999,121.7863
IND834002AAB,10,medium,27.325576564468708,0.0,397.3859000000001
IND841101AAA,1,low,21.911233333333332,19.7311,23.7346
IND841207AAB,2,low,22.407075,19.7311,23.8946
IND841226AAB,3,medium,17.724138888888888,2.2767,31.2671
IND841301AAC,2,low,13.245364285714286,1.6331,31.2671
IND841405AAA,1,low,13.281766666666668,1.6331,28.3654
IND841424AAA,2,low,23.344930303030303,12.127,29.5981
IND841428AAA,2,low,23.074578571428578,2.2767,30.8981
IND842001AAA,24,high,27.58716702020202,0.0,995.1636
IND842003AAB,12,high,28.083270967741935,0.0,139.4525
IND843105AAB,2,low,13.113274683544306,0.0,28.0435
IND843109AAB,2,low,16.559982352941176,0.0,59.3443
IND843126AAA,2,low,16.875095945945947,0.0,59.3443
IND843301AAA,3,medium,23.28758450704225,0.0,82.4053
IND843320AAA,3,medium,16.93876274509804,0.0,55.648300000000006
IND843329AAB,2,low,21.670925000000004,0.0,34.3138
IND844101AAB,1,low,23.8946,23.8946,23.8946
IND844505AAB,2,low,33.71826279069767,0.0,75.0905
IND845305AAA,2,low,28.77149617834395,16.4361,63.5097
IND845401AAA,3,medium,24.904774444444445,6.0257,61.1119
IND845412AAB,2,low,20.007954794520547,0.0,53.8979
IND845418AAB,3,medium,29.300474999999995,0.0,91.1955
IND845438AAA,3,medium,21.635871134020615,0.0,40.3766
IND845455AAB,3,medium,24.223747204968944,0.0,65.6745
IND846004AAA,3,medium,19.311994495412844,0.8418,31.8057
IND847103AAA,2,low,14.961288461538466,0.8418,28.2256
IND847212AAA,2,low,23.71930846153846,5.1088000000000005,39.2925
IND847223AAA,2,low,56.30061481481483,19.5131,86.5578
IND847226AAA,2,low,23.179302721088437,0.4141,39.2787
IND847404AAB,3,medium,31.00095294117647,0.0,109.2236
IND848101AAA,3,medium,14.82241,0.0,28.0435
IND848114AAA,2,low,18.60928613861386,0.0,27.5153
IND848210AAA,3,medium,19.5007125,0.0,32.1848
IND851112AAB,1,low,32.246375,31.9027,32.7936
IND851127AAA,3,medium,21.15525263157895,0.0,44.1525
IND851204AAA,2,low,23.727981132075474,14.9167,36.5447
IND852111AAA,4,medium,25.149280833333332,0.5021,52.1142
IND852113AAA,3,medium,25.987891489361697,0.0,45.6711
IND852118A1B,4,medium,23.893,3.6642,39.5281
IND852118AAA,3,medium,24.847957142857144,17.5721,33.6594
IND852131AAA,3,medium,24.020285714285716,0.0,36.1428
IND852139AAB,3,medium,26.40382252252252,0.0,41.2112
IND852201AAA,3,medium,27.28342253521127,0.0,62.8005
IND853204AAA,3,medium,23.03927037037037,14.9167,29.823
IND854105AAA,2,low,22.34928888888889,0.0193999999999999,27.4953
IND854105AAB,3,medium,21.69989649122807,3.1277,36.5447
IND854311AAA,4,medium,20.84477910447761,0.0,52.1142
IND854326AAB,14,high,31.086694194885975,0.0193999999999999,101.6907
IND854334AAA,5,medium,19.296777142857138,0.0,37.7273
IND854335AAA,4,medium,18.107492307692308,1.9592,39.924800000000005
