source_center,destination_center,median,count,std
IND673592AAA,IND562132AAA,269.36055,2,1.8928541425582814
IND673592AAA,IND670645AAB,47.21554999999999,4,2.528321831439449
IND673592AAA,IND673121AAA,18.6012,3,2.613581307325256
IND673632AAA,IND673104AAA,60.3226,1,
IND673632AAA,IND676306AAA,22.7937,2,3.083126987329584
IND673632AAA,IND676509AAA,33.6894,1,
IND673632AAA,IND678583AAA,74.0831,1,
IND673632AAA,IND683511AAA,166.876,1,
IND676306AAA,IND673639AAA,66.4274,2,36.98423024046871
IND676306AAA,IND676509AAA,20.667,1,
IND676306AAA,IND679322AAA,40.5126,2,1.5054303371461633
IND679303AAA,IND680587AAA,35.7075,1,
IND679303AAA,IND683511AAA,140.17355,2,0.3396233870038986
IND679329AAA,IND673639AAA,22.224899999999998,2,0.3290874959642197
IND680012AAA,IND683511AAA,199.8236,1,
IND68004AAA,IND562132AAA,505.8976,1,
IND680104AAA,IND679576AAA,30.7246,1,
IND680307AAA,IND683511AAA,19.91,1,
IND680712AAA,IND683511AAA,42.822,2,0.9510586206959056
IND683511AAA,IND000000ABA,28.327199999999998,2,2.7114716631379325
IND683511AAA,IND000000ABD,119.8068,1,
IND683511AAA,IND000000ADM,22.5881,5,1.8844222316137118
IND683511AAA,IND562132AAA,560.3747,21,10.314092030686773
IND683511AAA,IND673027AAB,151.7658,1,
IND683511AAA,IND678683AAA,85.7344,1,
IND683511AAA,IND679576AAA,110.02925,10,2.8416222839349268
IND683511AAA,IND683565AAA,40.9029,1,
IND683572AAA,IND680307AAA,11.77965,2,2.3205123238198935
IND683572AAA,IND683511AAA,69.3934,11,19.981287289174976
IND685514AAA,IND625008AAA,144.38125,2,0.11165216074934435
IND686028AAB,IND688009AAA,54.7867,1,
IND686028AAB,IND689650AAA,43.8947,1,
IND686028AAB,IND690548AAA,68.62815,2,23.23050837164353
IND686507AAA,IND686028AAB,71.4529,1,
IND686507AAA,IND686513AAA,12.9531,8,0.502651500260654
IND686507AAA,IND686540AAA,52.859300000000005,6,1.2445725313000708
IND686513AAA,IND686540AAA,40.3322,2,0.6127787365762659
IND686540AAA,IND686028AAB,20.2749,1,
IND689101AAA,IND686028AAB,115.5796,2,20.355482910017134
IND690548AAA,IND686028AAB,78.79335,2,0.9089857672153162
IND691001AAB,IND683511AAA,240.27880000000002,2,107.89954506159886
IND691001AAB,IND691551AAA,104.70425,2,1.94305872402251
IND691506AAA,IND691001AAB,62.9143,1,
IND695012AAA,IND683511AAA,227.4855,8,1.2526467955037082
IND695012AAA,IND691001AAB,63.7458,3,1.0196202544738548
IND695012AAA,IND695614AAA,64.1792,1,
IND695012AAB,IND695012AAA,13.8356,3,1.8412896359164497
IND695541AAA,IND000000AFJ,43.6121,1,
IND695582AAA,IND695012AAA,106.17865,4,24.771384577438006
IND695582AAA,IND695609AAA,73.765,1,
IND695582AAA,IND695614AAA,55.6143,15,2.2026222253097663
IND700026AAC,IND700065AAA,14.16295,2,0.7824136533829151
IND700026AAC,IND712311AAA,40.750299999999996,4,7.011457647962131
IND700028AAB,IND712311AAA,22.7545,11,1.8617816338120863
IND700053AAA,IND700136AAB,30.5188,1,
IND700053AAA,IND700144AAA,29.3944,1,
IND700053AAA,IND712311AAA,29.3951,6,0.8256633858096571
IND700053AAA,IND743347AAA,78.14205000000001,2,0.14941166286471846
IND700053AAA,IND743513AAA,33.5256,1,
IND700065AAA,IND700026AAC,12.3452,2,0.5314614567398089
IND700065AAA,IND712311AAA,27.86375,24,3.6375278382893113
IND700065AAB,IND712310AAA,22.2548,15,2.5099955602882376
IND700088AAA,IND712311AAA,29.6182,9,1.7976902424438366
IND700136AAB,IND712311AAA,31.7085,1,
IND700136AAG,IND712310AAA,23.5903,23,1.4473586779401628
IND712124AAA,IND712310AAE,45.5979,1,
IND712310AAE,IND711409AAA,19.579,1,
IND712310AAE,IND712103AAA,31.22565,4,0.8964208554021948
IND712310AAE,IND712124AAA,19.7672,2,0.9872624878926579
IND712310AAE,IND721134AAB,99.2655,1,
IND712310AAE,IND721139AAC,121.39695,6,24.960131945457874
IND712311AAA,IND000000ACB,1908.2145,26,133.42897578103037
IND712311AAA,IND501359AAE,1599.0019,9,34.93189285346719
IND712311AAA,IND530012AAA,1011.7933,1,
IND712311AAA,IND562132AAA,2072.39,13,45.661901511717495
IND712311AAA,IND700026AAC,33.6686,29,2.2181816309328424
IND712311AAA,IND700028AAB,18.9277,23,1.4210422364124096
IND712311AAA,IND700053AAA,29.5051,15,3.481639844178519
IND712311AAA,IND700065AAA,21.2211,29,0.47162673314679626
IND712311AAA,IND700088AAA,30.5781,30,5.227607491531593
IND712311AAA,IND712310AAE,12.8884,1,
IND712311AAA,IND712406AAA,84.2515,3,2.9946202202171373
IND712311AAA,IND712410AAC,43.9392,1,
IND712311AAA,IND712602AAA,116.5415,1,
IND712311AAA,IND713205AAB,148.42770000000002,2,0.2869439318055005
IND712311AAA,IND713303AAA,188.9452,1,
IND712311AAA,IND721306AAA,160.8311,2,13.474343979578384
IND712311AAA,IND722154AAA,107.4584,2,51.517678756908296
IND712311AAA,IND732103AAA,383.6029,1,
IND712311AAA,IND732103AAB,308.122,1,
IND712311AAA,IND741201AAC,173.5636,1,
IND712311AAA,IND743235AAA,79.5522,2,0.17281689732198136
IND712311AAA,IND751002AAB,541.3177000000001,4,37.72932314500225
IND712311AAA,IND781018AAB,1033.5122500000002,8,174.22019139167318
IND712311AAA,IND834002AAB,589.16765,6,95.2196129775671
IND712406AAA,IND712602AAA,30.8105,1,
IND712602AAA,IND722154AAA,27.0831,1,
IND712612AAA,IND722154AAA,19.4711,1,
IND713128AAB,IND713205AAB,120.5079,1,
IND713128AAB,IND731204AAB,25.5412,1,
IND713130AAA,IND742101AAC,186.2947,3,0.8847430888870076
IND713148AAA,IND713205AAB,161.0163,15,18.076343160032074
IND713205AAB,IND712311AAA,148.6429,7,49.18815848232562
IND713205AAB,IND722101AAC,49.9263,2,5.344171630851689
IND713205AAB,IND722122AAA,80.4068,5,3.009229737490977
IND713205AAB,IND723101AAA,139.6678,1,
IND713205AAB,IND723133AAA,84.5661,1,
IND713303AAA,IND712311AAA,230.7709,1,
IND713364AAB,IND712311AAA,209.5471,1,
IND721102AAA,IND712311AAA,125.5526,1,
IND721139AAC,IND721602AAB,131.29,1,
IND721253AAC,IND721306AAA,53.3936,1,
IND721306AAA,IND721507AAA,50.3297,3,0.9640054840784569
IND721602AAB,IND721139AAC,71.2305,1,
IND721636AAB,IND721139AAC,121.4337,1,
IND721636AAB,IND721602AAB,27.116,1,
IND722101AAA,IND713205AAB,115.3563,2,4.83505474839737
IND722101AAA,IND722122AAA,33.5334,1,
IND722101AAB,IND713205AAB,50.6013,1,
IND722122AAA,IND713205AAB,86.975,1,
IND722143AAB,IND713205AAB,330.4603,1,
IND723130AAA,IND722140AAA,69.06184999999999,2,0.07474118677142225
IND723131AAA,IND722151AAA,79.80170000000001,2,0.34506810921904996
IND723131AAA,IND723130AAA,168.797,5,26.947090651367176
IND723133AAA,IND713205AAB,283.05850000000004,3,6.669170219000265
IND732103AAA,IND732138AAA,39.8043,1,
IND732103AAA,IND733102AAA,114.909,1,
IND732103AAB,IND732123AAC,117.2998,3,114.33583316206399
IND732103AAB,IND732139AAA,114.10740000000001,2,14.89972982909421
IND732103AAB,IND732202AAA,22.3417,1,
IND732103AAB,IND732204AAB,44.4242,2,0.9012783033003756
IND732103AAB,IND733129AAA,84.8173,1,
IND732103AAB,IND733129AAB,112.3085,3,15.607930110790909
IND732103AAB,IND733134AAA,88.5994,1,
IND732138AAA,IND732103AAA,162.768,1,
IND732138AAA,IND733102AAA,68.17555,2,11.971247094810133
IND732138AAA,IND733124AAA,40.094750000000005,2,1.311046682997977
IND732138AAA,IND733140AAA,44.6893,1,
IND732202AAA,IND732139AAA,79.9777,3,10.385977645043015
IND732202AAA,IND732204AAB,20.4319,1,
IND733102AAA,IND732103AAB,119.1071,1,
IND733128AAA,IND732103AAB,128.7309,1,
IND733128AAA,IND733129AAA,65.78875,2,17.83655642339631
IND733129AAA,IND732103AAB,68.5416,2,0.0667508801440153
IND733129AAB,IND733129AAA,24.9562,1,
IND733140AAA,IND733102AAA,25.0,7,3.3430613894054253
IND733201AAA,IND733202AAB,69.2542,1,
IND733202AAB,IND733210AAA,30.623,1,
IND733202AAC,IND733210AAA,25.6387,1,
IND734214AAB,IND734203AAA,68.3061,3,1.8407781624447097
IND735224AAA,IND736101AAA,133.4485,5,25.712988807371264
IND735224AAA,IND736135AAA,112.975,1,
IND735224AAA,IND736146AAA,60.1328,1,
IND735224AAA,IND736165AAA,159.1061,1,
IND736135AAA,IND736165AAA,38.8722,3,0.5691247695658043
IND736146AAA,IND736101AAA,84.2895,1,
IND736146AAA,IND736165AAA,92.6652,1,
IND741156AAA,IND742101AAC,44.1911,1,
IND741201AAC,IND712311AAA,80.3751,2,0.1803122292025664
IND742101AAC,IND741165AAB,91.9763,1,
IND742101AAC,IND742137AAA,112.916,1,
IND742101AAC,IND742147AAA,99.1688,1,
IND742102AAB,IND712311AAA,242.8321,1,
IND742102AAB,IND741165AAB,90.9405,1,
IND742102AAB,IND742147AAA,100.1145,1,
IND742121AAA,IND742101AAC,25.669200000000004,1,
IND742148AAA,IND742102AAB,83.8951,2,43.36346477762126
IND742149AAA,IND742101AAC,143.78875,4,4.163753629439021
IND742149AAA,IND742102AAB,145.7457,9,4.761842718539848
IND742149AAA,IND742225AAA,50.7314,1,
IND742149AAA,IND742226AAA,106.7948,1,
IND742223AAA,IND742101AAC,80.3074,1,
IND742225AAA,IND742102AAB,93.486,1,
IND742226AAA,IND742101AAC,32.981,1,
IND742226AAA,IND742102AAB,32.6971,1,
IND742401AAA,IND742102AAB,111.81015,2,19.609414545187228
IND743235AAA,IND712311AAA,116.80765,2,1.024668436617422
IND743235AAA,IND743270AAA,18.393,1,
IND743513AAA,IND700053AAA,139.79149999999998,5,3.5211095414655857
IND743513AAA,IND743347AAA,50.4007,4,3.128881783614291
IND751002AAB,IND712311AAA,316.13025000000005,6,11.348337284862476
IND751002AAB,IND754022AAA,255.47915,2,47.20171109657995
IND751002AAB,IND754103AAA,58.5261,6,0.48703520372419035
IND751002AAB,IND754211AAA,151.8997,1,
IND751002AAB,IND756032AAA,239.3571,1,
IND751002AAB,IND756100AAC,122.7272,5,1.913993453489327
IND751002AAB,IND760003AAB,185.7064,7,10.585057575410818
IND751002AAB,IND761020AAA,236.8402,1,
IND751014AAA,IND751002AAB,10.7171,5,0.33420087223105815
IND751015AAA,IND751002AAB,10.31765,6,23.84462468863091
IND751015AAA,IND752050AAA,30.084,2,21.19764708641032
IND751015AAA,IND752055AAA,26.8372,1,
IND751015AAA,IND752056AAA,25.30035,4,3.1453396154734508
IND751021AAA,IND751002AAB,14.1166,1,
IND752050AAA,IND751002AAB,36.9694,1,
IND752055AAA,IND751002AAB,45.8339,1,
IND754160AAA,IND754211AAA,69.3445,1,
IND754211AAA,IND751002AAB,74.78569999999999,1,
IND756019AAA,IND712311AAA,239.19,1,
IND756019AAA,IND757001AAA,52.9278,5,29.816841277959007
IND756019AAA,IND757025AAA,27.0047,1,
IND756019AAA,IND757041AAA,101.332,1,
IND756032AAA,IND712311AAA,188.6976,3,0.487052841075777
IND756100AAC,IND758001AAA,275.75935,2,92.0055523874782
IND756100AAC,IND758034AAA,247.17360000000002,4,30.151736016618244
IND757001AAA,IND757041AAA,44.3717,1,
IND757037AAA,IND756100AAC,213.5257,1,
IND757041AAA,IND756019AAA,56.31925,2,16.885780645412872
IND764001AAC,IND764071AAB,57.7391,1,
IND764001AAC,IND764073AAA,97.52885,2,8.983579522940733
IND764020AAC,IND764059AAA,60.892,1,
IND764071AAB,IND530012AAA,293.3271,1,
IND767001AAA,IND767017AAA,49.1983,1,
IND768004AAD,IND768028AAA,51.7515,1,
IND768004AAD,IND768028AAB,491.6999,1,
IND768028AAB,IND768004AAD,402.5844,1,
IND768201AAA,IND770017AAB,97.5959,1,
IND768216AAA,IND770001AAA,40.3535,1,
IND768216AAA,IND770017AAB,107.55035000000001,4,4.0617048181767235
IND770001AAA,IND770017AAB,65.2249,1,
IND781001AAA,IND781018AAB,28.4301,6,2.739759944715352
IND781003AAA,IND781018AAB,28.2132,3,0.08566284686685052
IND781005AAA,IND781018AAB,35.51365,10,4.751100940764501
IND781014AAA,IND781018AAB,64.3341,7,4.571241598974013
IND781014AAA,IND781102AAA,22.7424,2,0.23532513677888223
IND781014AAA,IND781124AAA,32.947900000000004,3,0.5321679465482028
IND781018AAA,IND781018AAB,34.0619,2,0.9502100925584838
IND781018AAB,IND110037AAM,2313.7947,17,76.58475459688488
IND781018AAB,IND421302AAG,3456.0357,5,148.9393953609083
IND781018AAB,IND712311AAA,1005.455,1,
IND781018AAB,IND781003AAA,45.7128,3,16.880207158780166
IND781018AAB,IND781005AAA,45.10875,6,1.1671617191574881
IND781018AAB,IND781022AAA,43.47,3,2.9806455011177246
IND781018AAB,IND781102AAA,49.1018,1,
IND781018AAB,IND783129AAA,366.6367,1,
IND781018AAB,IND783348AAA,284.8988,1,
IND781018AAB,IND784125AAA,80.4141,1,
IND781018AAB,IND784176AAA,381.5188,3,296.96798062512283
IND781018AAB,IND785675AAA,554.1836,1,
IND781018AAB,IND786001AAB,519.5121,4,61.92486024129025
IND781018AAB,IND788026AAC,341.154,12,0.5385018373115059
IND781018AAB,IND791102AAA,464.68145000000004,2,69.3485783260551
IND781018AAB,IND793001AAA,126.655,7,2.4149918486503488
IND781018AAB,IND793150AAA,193.0665,1,
IND781022AAA,IND781018AAB,34.9178,6,0.7408634892250167
IND781124AAA,IND781018AAB,31.1636,1,
IND781335AAA,IND781018AAB,629.716,1,
IND781335AAA,IND783129AAA,304.74080000000004,1,
IND784001AAA,IND787059AAB,309.6672,1,
IND784001AAA,IND790114AAA,57.1152,1,
IND784176AAA,IND781018AAB,245.5695,1,
IND785001AAA,IND781018AAB,294.2082,1,
IND785001AAA,IND785112AAC,25.8398,1,
IND785001AAA,IND785612AAB,371.2068,1,
IND785001AAA,IND786001AAB,151.0922,3,2.565448647572832
IND785001AAA,IND798601AAA,103.5959,1,
IND785112AAC,IND785001AAA,28.3002,2,1.8478114405966855
IND785621AAA,IND785675AAA,240.5971,1,
IND785634AAA,IND785001AAA,20.6044,1,
IND785682AAA,IND785690AAB,53.92775,2,11.5776714604017
IND785690AAB,IND785682AAA,56.36750000000001,16,5.944239494614373
IND786001AAB,IND786171AAA,123.3811,1,
IND786001AAB,IND786184AAA,19.6851,1,
IND786001AAB,IND786602AAA,36.4027,5,0.6079702352911686
IND786001AAB,IND792001AAA,245.2504,8,36.522323403316335
IND786001AAB,IND792103AAB,113.9982,1,
IND786125AAA,IND792103AAB,71.553,1,
IND786125AAA,IND792110AAA,292.1237,1,
IND786181AAC,IND786001AAB,127.81710000000001,2,6.55360706939316
IND786181AAC,IND792120AAB,47.294650000000004,6,2.352111645876247
IND786181AAC,IND792121AAB,42.1958,1,
IND786190AAA,IND792001AAA,197.7934,1,
IND787001AAA,IND781018AAB,446.7221,1,
IND787001AAA,IND784176AAA,153.14860000000002,1,
IND787001AAA,IND791102AAA,210.7523,1,
IND788026AAC,IND781018AAB,338.00210000000004,18,6.483145591454804
IND788026AAC,IND788713AAA,73.31530000000001,1,
IND788026AAC,IND788806AAA,96.7636,3,4.346807832191344
IND788026AAC,IND796081AAA,99.9566,1,
IND788026AAC,IND799008AAA,286.1072,1,
IND788121AAA,IND796081AAA,73.9359,1,
IND788151AAA,IND788713AAA,44.71,1,
IND788713AAA,IND788026AAC,43.1656,1,
IND792001AAA,IND786001AAB,223.0307,1,
IND792121AAB,IND786181AAC,43.4735,1,
IND792130AAB,IND786001AAB,106.49125000000001,2,1.903602165632297
IND796009AAA,IND796321AAB,186.1554,1,
IND798601AAA,IND785001AAA,134.2265,5,102.0304556935428
IND801103AAA,IND802301AAA,23.6753,2,1.1206228268244403
IND801103AAA,IND804401AAA,120.9072,9,15.664708272694106
IND802101AAA,IND802119AAA,17.5609,1,
IND802101AAA,IND802158AAB,80.9985,2,0.03860803025278093
IND802101AAA,IND821115AAB,162.6594,6,6.78800165488094
IND802119AAA,IND802158AAB,64.1406,1,
IND802119AAA,IND821115AAB,138.52915000000002,2,16.693447600930146
IND802301AAA,IND804401AAA,102.9956,1,
IND803101AAA,IND803108AAB,97.9243,1,
IND803116AAA,IND803108AAB,40.2921,1,
IND803213AAA,IND803212AAB,92.94325,4,32.48366040369373
IND803213AAA,IND811105AAA,56.4465,1,
IND804420AAA,IND803108AAB,154.907,5,2.923995574894058
IND804452AAA,IND803108AAB,140.50315,6,31.765386004103053
IND811201AAB,IND813213AAA,72.46775,2,1.6947228224698054
IND811307AAA,IND813213AAA,152.84325,2,0.6432550388454029
IND811399AAA,IND110044AAB,14.4427,40,2.113357975283012
IND812002AAA,IND813203AAA,32.7981,1,
IND813102AAA,IND813203AAA,76.8697,18,10.162229409522524
IND814112AAA,IND814133AAA,79.16290000000001,1,
IND814112AAA,IND826004AAA,542.72255,2,4.405911642895273
IND815301AAA,IND816109AAA,294.5254,1,
IND815301AAA,IND826004AAA,563.1656499999999,2,46.87813903350904
IND815351AAA,IND816107AAA,171.415,4,0.3760094679659072
IND815351AAA,IND826004AAA,426.41380000000004,4,14.318516206035426
IND815353AAA,IND816109AAA,264.8628,1,
IND815353AAA,IND826004AAA,549.7826,3,267.0835220100509
IND816107AAA,IND826004AAA,251.1877,1,
IND821109AAA,IND802213AAB,44.3311,2,0.3483208004124904
IND821109AAA,IND821115AAB,109.8006,3,9.426042894201863
IND821115AAB,IND000000ACB,1148.6506,14,78.60917243331751
IND821115AAB,IND802158AAB,190.8502,3,2.5914206702116007
IND821115AAB,IND802213AAB,106.59185,2,12.28322260666964
IND821115AAB,IND821307AAA,72.0277,1,
IND821307AAA,IND821115AAB,67.6337,6,6.577707270293098
IND821307AAA,IND824101AAA,29.463,2,0.3955555333957523
IND824101AAA,IND821115AAB,38.2348,1,
IND824101AAA,IND821307AAA,32.0648,3,2.7399775053821176
IND825301AAA,IND000000ACB,1302.7628,1,
IND826001AAC,IND826004AAA,21.5221,1,
IND826001AAC,IND828111AAA,10.8103,1,
IND826004AAA,IND814101AAB,152.9934,1,
IND826004AAA,IND814112AAA,152.6724,1,
IND826004AAA,IND814133AAB,207.5152,5,14.730731593271267
IND826004AAA,IND815351AAA,78.5428,5,12.832137490963854
IND826004AAA,IND816107AAA,246.67530000000002,2,52.64466554476343
IND826004AAA,IND816109AAA,368.5448,3,15.83780579625848
IND826004AAA,IND828205AAA,28.4319,1,
IND826004AAA,IND828401AAB,85.12275,2,0.05579072503562172
IND827013AAA,IND834002AAB,127.1506,2,9.79243896994003
IND828111AAA,IND826004AAA,13.907049999999998,6,3.196086446525918
IND828401AAB,IND826004AAA,29.56185,6,1.6912581688395987
IND832109AAB,IND834002AAB,120.2328,22,0.995579063515281
IND834002AAB,IND000000ACB,1476.5277999999998,16,62.10523993229422
IND834002AAB,IND825301AAA,98.4147,1,
IND834002AAB,IND826004AAA,153.855,21,2.1447828798316753
IND834002AAB,IND827013AAA,138.38774999999998,10,2.028479658814009
IND834002AAB,IND829121AAA,176.2403,1,
IND834002AAB,IND832109AAB,119.89905,14,3.4797657231991406
IND841101AAA,IND841207AAB,22.268,3,2.0254542461712965
IND841424AAA,IND841226AAB,63.357299999999995,2,0.5938282748404679
IND841424AAA,IND841428AAA,97.2599,7,1.6471647679747006
IND842001AAA,IND843109AAB,15.00555,4,2.5504580640870516
IND842001AAA,IND843126AAA,94.4433,1,
IND842001AAA,IND843320AAA,157.3555,3,26.601409558329788
IND842001AAA,IND844505AAB,78.2443,3,0.9930094930731223
IND842001AAA,IND845305AAA,205.6892,2,50.55544784906963
IND842001AAA,IND845418AAB,278.7575,1,
IND842001AAA,IND845438AAA,132.0162,1,
IND842001AAA,IND847103AAA,94.3168,2,1.7532005532739248
IND842001AAA,IND847212AAA,96.3903,1,
IND842001AAA,IND847223AAA,182.103,3,27.026449896413204
IND842001AAA,IND847404AAB,120.403,2,7.12494934859189
IND842001AAA,IND848101AAA,52.581649999999996,4,0.803293140246241
IND842001AAA,IND851127AAA,121.98249999999999,2,0.987121066536426
IND842003AAB,IND462022AAA,266.06100000000004,1,
IND842003AAB,IND464668AAA,248.2473,5,7.208248021051992
IND842003AAB,IND480001AAA,233.05835000000002,2,0.3751201474194458
IND842003AAB,IND480661AAA,308.1189,3,87.79528854763981
IND842003AAB,IND482002AAA,10.5521,3,0.9917038418802262
IND842003AAB,IND483501AAA,80.2841,11,0.3897822968133503
IND842003AAB,IND483770AAA,132.67435,2,0.6276986896592949
IND842003AAB,IND484224AAA,258.2989,1,
IND842003AAB,IND484446AAA,260.1466,1,
IND842003AAB,IND487551AAA,154.1794,1,
IND843329AAB,IND842001AAA,143.1427,1,
IND844101AAB,IND841207AAB,23.8946,1,
IND845401AAA,IND842001AAA,227.5583,3,28.66663743837658
IND845418AAB,IND842001AAA,281.4099,1,
IND845438AAA,IND842001AAA,207.414,2,1.9965867073583348
IND845455AAB,IND842001AAA,169.8487,1,
IND848114AAA,IND842001AAA,163.4155,1,
IND851127AAA,IND851112AAB,32.1446,4,0.41808950696391967
IND852113AAA,IND854326AAB,142.4922,1,
IND852139AAB,IND854326AAB,106.4102,1,
IND852201AAA,IND854326AAB,164.5029,3,0.7505843479139019
IND853204AAA,IND851204AAA,65.27315,4,0.4568330065060222
IND854326AAB,IND000000ACB,1710.92825,2,3.227023217300914
IND854326AAB,IND851204AAA,165.4024,11,21.652560286064002
IND854326AAB,IND852118A1B,90.9981,1,
IND854326AAB,IND853204AAA,104.1532,1,
IND854326AAB,IND854105AAB,29.5127,1,
